node_id,node_name,node_latitude,node_longitude,timestamp_utc,timestamp_ist,year,month,day,hour_ist,temperature_c,dew_point_c,relative_humidity_pct,precipitation_rate_mm_day,precipitation_mm_hr,wind_speed_ms,surface_pressure_kpa,dew_point_depression_c,derived_fog_indicator,derived_fog_risk_score,source
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-26 14:00:00,2021-04-26 19:30:00,2021,4,26,19,41.11,-2.24,6.39,0.0,0.0,4.87,98.14,43.35,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-26 15:00:00,2021-04-26 20:30:00,2021,4,26,20,40.51,-2.35,6.56,0.0,0.0,4.84,98.09,42.86,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-26 16:00:00,2021-04-26 21:30:00,2021,4,26,21,39.36,-2.17,7.12,0.0,0.0,4.68,98.08,41.53,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-26 17:00:00,2021-04-26 22:30:00,2021,4,26,22,36.13,-0.71,9.59,0.0,0.0,2.89,98.1,36.84,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-26 18:00:00,2021-04-26 23:30:00,2021,4,26,23,31.64,0.32,13.37,0.0,0.0,2.85,98.15,31.32,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-26 19:00:00,2021-04-27 00:30:00,2021,4,26,0,30.58,0.52,14.42,0.0,0.0,2.69,98.22,30.06,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-26 20:00:00,2021-04-27 01:30:00,2021,4,26,1,29.91,0.7,15.18,0.0,0.0,2.52,98.29,29.21,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-26 21:00:00,2021-04-27 02:30:00,2021,4,26,2,29.24,0.81,15.9,0.0,0.0,2.38,98.31,28.43,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-26 22:00:00,2021-04-27 03:30:00,2021,4,26,3,28.69,0.91,16.54,0.0,0.0,2.21,98.32,27.78,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-26 23:00:00,2021-04-27 04:30:00,2021,4,26,4,28.12,0.98,17.22,0.0,0.0,2.05,98.31,27.14,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 00:00:00,2021-04-27 05:30:00,2021,4,27,5,27.45,1.07,17.98,0.0,0.0,1.94,98.28,26.38,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 01:00:00,2021-04-27 06:30:00,2021,4,27,6,26.63,1.16,18.99,0.0,0.0,1.93,98.23,25.47,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 02:00:00,2021-04-27 07:30:00,2021,4,27,7,25.94,1.29,19.97,0.0,0.0,1.86,98.2,24.65,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 03:00:00,2021-04-27 08:30:00,2021,4,27,8,25.45,1.45,20.84,0.0,0.0,1.69,98.19,24.0,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 04:00:00,2021-04-27 09:30:00,2021,4,27,9,25.07,1.66,21.62,0.0,0.0,1.5,98.22,23.41,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 05:00:00,2021-04-27 10:30:00,2021,4,27,10,24.77,1.83,22.28,0.0,0.0,1.27,98.28,22.94,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 06:00:00,2021-04-27 11:30:00,2021,4,27,11,26.79,2.37,20.53,0.0,0.0,1.06,98.34,24.42,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 07:00:00,2021-04-27 12:30:00,2021,4,27,12,29.62,2.11,17.09,0.0,0.0,0.92,98.39,27.51,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 08:00:00,2021-04-27 13:30:00,2021,4,27,13,34.72,2.1,12.79,0.0,0.0,1.5,98.43,32.62,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 09:00:00,2021-04-27 14:30:00,2021,4,27,14,39.16,1.99,9.9,0.0,0.0,2.77,98.43,37.17,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 10:00:00,2021-04-27 15:30:00,2021,4,27,15,41.07,1.57,8.64,0.0,0.0,3.54,98.38,39.5,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 11:00:00,2021-04-27 16:30:00,2021,4,27,16,42.2,1.08,7.81,0.0,0.0,4.23,98.3,41.12,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 12:00:00,2021-04-27 17:30:00,2021,4,27,17,42.88,0.65,7.26,0.0,0.0,4.82,98.21,42.23,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 13:00:00,2021-04-27 18:30:00,2021,4,27,18,43.07,0.3,7.0,0.0,0.0,5.35,98.12,42.77,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 14:00:00,2021-04-27 19:30:00,2021,4,27,19,42.81,0.01,6.92,0.0,0.0,5.69,98.06,42.8,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 15:00:00,2021-04-27 20:30:00,2021,4,27,20,42.1,-0.24,7.07,0.0,0.0,5.65,98.01,42.34,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 16:00:00,2021-04-27 21:30:00,2021,4,27,21,40.91,-0.45,7.47,0.0,0.0,5.26,98.01,41.36,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 17:00:00,2021-04-27 22:30:00,2021,4,27,22,37.51,0.28,9.57,0.0,0.0,3.07,98.04,37.23,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 18:00:00,2021-04-27 23:30:00,2021,4,27,23,33.2,0.7,12.57,0.0,0.0,3.09,98.09,32.5,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 19:00:00,2021-04-28 00:30:00,2021,4,27,0,31.84,0.65,13.55,0.0,0.0,3.09,98.18,31.19,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 20:00:00,2021-04-28 01:30:00,2021,4,27,1,30.83,0.65,14.36,0.0,0.0,3.1,98.24,30.18,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 21:00:00,2021-04-28 02:30:00,2021,4,27,2,29.88,0.67,15.17,0.0,0.0,3.16,98.29,29.21,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 22:00:00,2021-04-28 03:30:00,2021,4,27,3,28.96,0.71,16.08,0.0,0.0,3.19,98.32,28.25,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-27 23:00:00,2021-04-28 04:30:00,2021,4,27,4,28.09,0.74,16.92,0.0,0.0,3.25,98.32,27.35,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 00:00:00,2021-04-28 05:30:00,2021,4,28,5,27.27,0.76,17.79,0.0,0.0,3.3,98.31,26.51,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 01:00:00,2021-04-28 06:30:00,2021,4,28,6,26.55,0.73,18.55,0.0,0.0,3.31,98.27,25.82,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 02:00:00,2021-04-28 07:30:00,2021,4,28,7,25.87,0.65,19.21,0.0,0.0,3.2,98.24,25.22,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 03:00:00,2021-04-28 08:30:00,2021,4,28,8,25.25,0.54,19.74,0.0,0.0,2.99,98.25,24.71,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 04:00:00,2021-04-28 09:30:00,2021,4,28,9,24.8,0.39,20.08,0.0,0.0,2.71,98.28,24.41,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 05:00:00,2021-04-28 10:30:00,2021,4,28,10,24.75,0.31,20.0,0.0,0.0,2.41,98.34,24.44,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 06:00:00,2021-04-28 11:30:00,2021,4,28,11,27.66,0.47,17.07,0.0,0.0,2.19,98.41,27.19,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 07:00:00,2021-04-28 12:30:00,2021,4,28,12,30.38,0.22,14.3,0.0,0.0,1.94,98.47,30.16,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 08:00:00,2021-04-28 13:30:00,2021,4,28,13,35.16,-0.03,10.69,0.0,0.0,1.76,98.53,35.19,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 09:00:00,2021-04-28 14:30:00,2021,4,28,14,40.28,-1.07,7.36,0.0,0.0,2.91,98.54,41.35,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 10:00:00,2021-04-28 15:30:00,2021,4,28,15,42.13,-1.52,6.39,0.0,0.0,3.24,98.51,43.65,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 11:00:00,2021-04-28 16:30:00,2021,4,28,16,43.2,-1.75,5.87,0.0,0.0,3.57,98.44,44.95,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 12:00:00,2021-04-28 17:30:00,2021,4,28,17,43.8,-1.72,5.67,0.0,0.0,3.91,98.35,45.52,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 13:00:00,2021-04-28 18:30:00,2021,4,28,18,43.9,-1.39,5.81,0.0,0.0,4.24,98.25,45.29,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 14:00:00,2021-04-28 19:30:00,2021,4,28,19,43.44,-0.98,6.17,0.0,0.0,4.63,98.15,44.42,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 15:00:00,2021-04-28 20:30:00,2021,4,28,20,42.7,-0.56,6.67,0.0,0.0,4.91,98.08,43.26,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 16:00:00,2021-04-28 21:30:00,2021,4,28,21,41.53,-0.13,7.38,0.0,0.0,4.95,98.06,41.66,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 17:00:00,2021-04-28 22:30:00,2021,4,28,22,38.4,0.87,9.49,0.0,0.0,3.13,98.07,37.53,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 18:00:00,2021-04-28 23:30:00,2021,4,28,23,34.23,1.55,12.63,0.0,0.0,3.26,98.12,32.68,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 19:00:00,2021-04-29 00:30:00,2021,4,28,0,32.86,1.86,13.96,0.0,0.0,3.37,98.19,31.0,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 20:00:00,2021-04-29 01:30:00,2021,4,28,1,31.84,2.22,15.2,0.0,0.0,3.36,98.25,29.62,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 21:00:00,2021-04-29 02:30:00,2021,4,28,2,30.82,2.6,16.57,0.0,0.0,3.31,98.29,28.22,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 22:00:00,2021-04-29 03:30:00,2021,4,28,3,29.75,3.09,18.29,0.0,0.0,3.23,98.31,26.66,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-28 23:00:00,2021-04-29 04:30:00,2021,4,28,4,28.67,3.88,20.63,0.0,0.0,3.13,98.31,24.79,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 00:00:00,2021-04-29 05:30:00,2021,4,29,5,27.65,5.18,23.92,0.0,0.0,2.97,98.29,22.47,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 01:00:00,2021-04-29 06:30:00,2021,4,29,6,26.82,6.64,27.73,0.0,0.0,2.79,98.27,20.18,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 02:00:00,2021-04-29 07:30:00,2021,4,29,7,26.36,7.77,30.72,0.0,0.0,2.54,98.26,18.59,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 03:00:00,2021-04-29 08:30:00,2021,4,29,8,26.37,8.41,32.03,0.0,0.0,2.23,98.28,17.96,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 04:00:00,2021-04-29 09:30:00,2021,4,29,9,26.66,8.68,32.08,0.0,0.0,1.89,98.31,17.98,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 05:00:00,2021-04-29 10:30:00,2021,4,29,10,27.16,8.77,31.34,0.0,0.0,1.52,98.35,18.39,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 06:00:00,2021-04-29 11:30:00,2021,4,29,11,29.46,8.82,27.51,0.0,0.0,1.33,98.41,20.64,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 07:00:00,2021-04-29 12:30:00,2021,4,29,12,32.47,8.84,23.22,0.0,0.0,1.44,98.45,23.63,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 08:00:00,2021-04-29 13:30:00,2021,4,29,13,37.93,7.0,15.18,0.0,0.0,2.24,98.49,30.93,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 09:00:00,2021-04-29 14:30:00,2021,4,29,14,41.38,3.86,10.05,0.0,0.0,3.33,98.5,37.52,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 10:00:00,2021-04-29 15:30:00,2021,4,29,15,42.61,3.12,8.9,0.0,0.0,3.55,98.46,39.49,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 11:00:00,2021-04-29 16:30:00,2021,4,29,16,43.28,2.75,8.36,0.0,0.0,3.85,98.4,40.53,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 12:00:00,2021-04-29 17:30:00,2021,4,29,17,43.61,2.57,8.08,0.0,0.0,4.22,98.31,41.04,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 13:00:00,2021-04-29 18:30:00,2021,4,29,18,43.56,2.53,8.08,0.0,0.0,4.58,98.22,41.03,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 14:00:00,2021-04-29 19:30:00,2021,4,29,19,43.19,2.66,8.34,0.0,0.0,4.76,98.13,40.53,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 15:00:00,2021-04-29 20:30:00,2021,4,29,20,42.45,2.95,8.87,0.0,0.0,4.79,98.06,39.5,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 16:00:00,2021-04-29 21:30:00,2021,4,29,21,41.32,3.14,9.56,0.0,0.0,4.82,98.03,38.18,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 17:00:00,2021-04-29 22:30:00,2021,4,29,22,38.79,3.52,11.28,0.0,0.0,3.18,98.04,35.27,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 18:00:00,2021-04-29 23:30:00,2021,4,29,23,34.78,3.77,14.36,0.0,0.0,3.08,98.08,31.01,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 19:00:00,2021-04-30 00:30:00,2021,4,29,0,33.38,3.69,15.44,0.0,0.0,3.26,98.14,29.69,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 20:00:00,2021-04-30 01:30:00,2021,4,29,1,32.29,3.76,16.49,0.0,0.0,3.18,98.2,28.53,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 21:00:00,2021-04-30 02:30:00,2021,4,29,2,31.13,3.96,17.9,0.0,0.0,2.97,98.24,27.17,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 22:00:00,2021-04-30 03:30:00,2021,4,29,3,30.11,4.16,19.24,0.0,0.0,2.64,98.26,25.95,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-29 23:00:00,2021-04-30 04:30:00,2021,4,29,4,29.37,4.34,20.34,0.0,0.0,2.27,98.25,25.03,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-30 00:00:00,2021-04-30 05:30:00,2021,4,30,5,29.01,4.83,21.5,2.86,0.1192,1.85,98.22,24.18,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-30 01:00:00,2021-04-30 06:30:00,2021,4,30,6,28.94,5.73,22.99,2.86,0.1192,1.35,98.19,23.21,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-30 02:00:00,2021-04-30 07:30:00,2021,4,30,7,28.53,6.28,24.43,2.86,0.1192,1.22,98.18,22.25,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-30 03:00:00,2021-04-30 08:30:00,2021,4,30,8,27.79,6.69,26.22,0.0,0.0,1.35,98.18,21.1,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-30 04:00:00,2021-04-30 09:30:00,2021,4,30,9,26.95,6.89,27.94,0.0,0.0,1.47,98.22,20.06,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-30 05:00:00,2021-04-30 10:30:00,2021,4,30,10,26.21,7.34,30.13,0.0,0.0,1.58,98.28,18.87,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-30 06:00:00,2021-04-30 11:30:00,2021,4,30,11,27.97,8.06,28.57,0.0,0.0,1.77,98.36,19.91,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-30 07:00:00,2021-04-30 12:30:00,2021,4,30,12,30.74,7.22,22.98,0.0,0.0,1.96,98.43,23.52,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-30 08:00:00,2021-04-30 13:30:00,2021,4,30,13,36.03,5.89,15.57,0.0,0.0,2.55,98.47,30.14,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-30 09:00:00,2021-04-30 14:30:00,2021,4,30,14,38.58,5.17,12.87,0.0,0.0,2.56,98.49,33.41,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-04-30 10:00:00,2021-04-30 15:30:00,2021,4,30,15,40.3,4.69,11.31,0.0,0.0,2.27,98.46,35.61,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
